username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
hollywoodgelato,90920699,1384,1930,0.7170984455958549,36,161,3198,0,1,1,1,0,0,0,35,0,1,1,3,0,9.25240562546262e-05,0.0,0.00025906735751295336,2.6435444644178914e-06,0.0007772020725388601,0.0,17,0,0,118714.825,105645214.0,15
Sophia_Bangkok,150492924,987,625,1.5792,13,1508,3859,1,1,1,1,0,0,0,901,0,13,166,75,0,0.008898765432098766,0.0,0.0006933333333333333,0.0016395061728395064,0.015,0.0,39,17,76,77987.835,122437402.0,14
xoxojoce,273209088,57,53,1.0754716981132075,0,1,190,0,1,1,1,0,0,0,0,0,0,9,3,1,0.0,0.0,0.0,0.001502755050926699,0.018867924528301886,0.0002584647195657793,107,0,0,17854.15873015873,148355165.0,8
DanEllender,273504001,69,284,0.24295774647887325,3,63,918,0,1,1,1,0,0,0,9,0,59,1,50893,4,0.0004225352112676056,0.0,0.0027699530516431922,4.694835680751174e-05,3.5840140845070425,0.00018779342723004695,132,31,0,595925.105,148408238.0,11
KaakieGH,526146316,158716,1368,116.02046783625731,85,2024,20424,1,1,1,1,0,0,0,2130,0,150,659,509,151,0.0556077694235589,0.0,0.004217273954116059,0.017204469507101087,0.0038757919103313836,0.004245389113810167,132,5,7,180308.84,178962345.0,8
sahail95,437344003,279,281,0.9928825622775801,0,270,6299,1,1,0,1,0,0,0,22,0,9,1,1890310,1,0.0028996968498747858,0.0,0.0005931198102016607,0.00013180440226703572,62.86992383676456,6.590220113351786e-05,157,15,68,130658.51063829787,171017949.0,8
Vaaa1,169072388,84,87,0.9655172413793104,1,6,17834,0,1,1,1,0,0,0,0,0,0,8,2474,0,0.0,0.0,0.0,0.0007537214999057849,0.5170323928944619,0.0,127,0,0,380744.14054054057,126798057.0,5
Kiomarys1,337997922,516,2276,0.22671353251318102,9,30201,14708,1,1,0,1,0,0,0,23,0,57,4,441953,1,0.0007218177253326638,0.0,0.0006421522238745437,0.00012553351744915893,1.3869978659302034,1.1265828489027082e-05,170,18,10,190699.58031088082,158106628.0,9
johnmichaelson5,533524586,42,431,0.09744779582366589,1,61,194,0,0,0,0,0,0,0,6,0,0,1,1073417,1,0.0001301038662532255,0.0,0.0,2.1683977708870914e-05,39.532169557691596,0.00011048502927853275,119,0,0,1242944.7382198954,179530045.0,15
claireypick,26564359,44,491,0.08961303462321792,0,639,756,0,1,0,1,0,0,0,11,0,15,4,1771621,2,0.0006054934771839049,0.0,0.0005554526939455656,0.0002201794462486927,34.69412893623688,7.406035919274208e-05,172,21,0,661470.887755102,85086206.0,11
nvitale32,319379209,379,354,1.0706214689265536,0,2256,519,0,0,0,1,0,0,0,74,0,15,10,1799475,2,0.004098814667109782,0.0,0.001059322033898305,0.0005538938739337543,55.25285556374355,0.00014124293785310735,130,4,0,1177934.6284153005,155437473.0,9
DominiqueStill1,429905674,369,598,0.617056856187291,0,106,10459,0,1,0,1,0,0,0,19,0,10,27,3151,26,0.00039715719063545147,0.0,0.0002986144290492117,0.0005643812709030101,0.12851782363977488,0.0007763975155279504,90,0,0,10456.429378531073,170261337.0,15
DixonAbernathy,217929483,468,0,,7,48,3166,1,0,1,1,0,0,0,54,0,7,13,3811,9,,,,,,,89,0,0,108375.65326633166,137372860.0,14
JamHavoc,122670722,109,152,0.7171052631578947,7,17,7883,1,1,1,1,0,0,0,8,0,0,2,25,0,0.0002644802962179318,0.0,,6.612007405448295e-05,0.16447368421052633,,3,1,23,211729.825,115566504.0,8
LScoggins,393500430,589,686,0.858600583090379,92,4167,6329,0,1,1,1,0,0,0,17,0,4,2,230666,0,0.00048590864917395527,0.0,0.00032393909944930353,5.7165723432230034e-05,2.5667772016112878,0.0,153,65,0,34953.055,166034559.0,9
BigfootLax,21780239,2011,408,4.928921568627451,35,109,1179,1,1,1,1,0,0,0,122,0,1,35,106,0,0.0016163222045574987,0.0,0.0012254901960784314,0.0004636989931107578,0.01998491704374057,0.0,39,7,23,263601.225,82578845.0,10
nhsbiz,91379474,99,728,0.13598901098901098,2,672,762,1,1,1,1,0,0,0,16,0,28,0,188407,0,0.0003996003996003996,0.0,0.0011312217194570135,0.0,2.614149739149739,0.0,139,2,30,845879.2819148937,105814731.0,6
yozhline,100947731,120,101,1.188118811881188,0,0,756,0,1,0,1,0,0,0,2,0,0,5,337,2,0.00018335166850018335,0.0,0.0,0.00045837917125045834,3.3366336633663365,0.00021760417800021763,180,0,0,592305.895,109418488.0,8
dutchbikevince,124868373,88,175,0.5028571428571429,8,5,361,0,1,0,1,0,0,0,2,0,0,6,18,0,7.421150278293136e-05,0.0,0.0,0.00022263450834879406,0.012857142857142857,0.0,62,0,0,830177.3316582915,116198848.0,14
Kamila533,331208471,12,25,0.48,0,71,148,0,1,0,1,0,0,0,3,0,1,0,407,0,0.0009022556390977443,0.0,0.002857142857142857,0.0,16.28,0.0,56,0,0,1039084.0878378379,157148683.0,9
BuaJB,61986584,132,532,0.24812030075187969,0,104,1885,0,1,0,0,0,0,0,7,0,2,4,351851,0,0.0002579979360165119,0.0,3.106940905983968e-05,0.00014742739200943535,23.62050214822771,0.0,151,1,0,1197384.255,96189708.0,5
kaseyyyno,527079853,424,335,1.2656716417910447,1,406,2311,1,0,0,1,0,0,0,359,0,29,28,166556,8,0.014481645824929409,0.0,0.002111394248270841,0.001129487696651876,6.138050488299245,0.0005824535857298871,133,3,47,775909.3673469388,179036013.0,9
Juening,134450881,15,21,0.7142857142857143,0,3,328,0,0,0,1,0,0,0,1,0,0,0,0,0,0.00025464731347084286,,0.0,0.0,,0.0,80,0,0,44048.865,118674526.0,7
RichWahlers,148213381,575,321,1.7912772585669783,1,1035,1540,0,1,1,1,0,0,0,65,0,25,10,305198,1,0.002109293873312565,0.0,0.0018543242842308262,0.0003245067497403946,16.680220801224245,7.417297136923305e-05,127,0,0,602169.1897435897,121924341.0,11
1MichaelBarrett,404051754,175,285,0.6140350877192983,0,169,706,0,1,0,0,0,0,0,39,0,8,8,5340,0,0.0011796733212341198,0.0,0.00044555834029518236,0.00024198427102238354,1.249122807017544,0.0,97,0,0,193287.79896907217,167397668.0,15
adamburnham,32724782,1311,597,2.1959798994974875,28,887,3213,1,1,0,1,0,0,0,24,0,78,0,13867,0,0.0008040201005025126,0.0,0.0008827923400787722,0.0,11.61390284757119,0.0,171,5,12,84776.09,87098037.0,11
iRollingStoned,100816688,43,253,0.16996047430830039,7,22,4035,0,1,1,1,0,0,0,0,0,0,2,0,0,0.0,,0.0,4.160599126274183e-05,,0.0,6,0,0,47173.02,109361434.0,14
jamesiner,74536754,250,455,0.5494505494505495,14,245,434,0,1,0,1,0,0,0,51,0,9,46,13288,0,0.0012737262737262738,0.0,0.0024725274725274724,0.0011488511488511489,0.28081149619611157,0.0,166,13,0,854378.66,100122584.0,9
SBabysitting,150255923,7,0,,0,0,286,0,1,1,1,0,0,0,0,0,0,1,0,0,,,,,,,0,0,0,371759.805,122391520.0,12
AuraMCg,115758902,363,445,0.8157303370786517,0,480,6196,0,0,1,1,0,0,0,4,0,1,26,14724,12,7.191011235955056e-05,0.0,4.993757802746567e-05,0.0004674157303370786,1.181701444622793,0.000599250936329588,81,0,0,174454.1616161616,113691741.0,7
Eveelyn27,176314169,48,123,0.3902439024390244,0,32,371,0,0,1,1,0,0,0,2,0,3,0,399906,0,0.00010697475395806588,0.0,0.006097560975609756,0.0,135.46951219512195,0.0,79,0,0,562618.5222222222,128410381.0,9
briannareilly,53958458,161,0,,0,77,1469,1,1,0,1,0,0,0,19,0,1,42,20491,0,,,,,,,28,0,1,224720.0473372781,93893919.0,13
schreiber_jason,414275387,848,1005,0.8437810945273632,43,4991,4529,1,1,1,1,0,0,0,837,0,3,75,637,0,0.005948827292110874,0.0,0.0007462686567164179,0.0005330490405117271,0.011318407960199004,0.0,128,34,45,63739.735,168556525.0,15
ScribeMic,273700670,194,173,1.1213872832369942,4,11,5357,0,1,1,1,0,0,0,6,0,1,8,11,1,0.0002866287679740123,0.0,8.257638315441784e-05,0.00038217169063201647,0.007947976878612716,8.257638315441784e-05,160,0,0,558652.4221105528,148437339.0,9
Cemongittumaya,378615241,105,0,,0,7,1164,0,1,0,1,0,0,0,1,0,0,6,100828,1,,,,,,,144,0,0,270847.12903225806,163866030.0,14
vianomercyptr,357324615,501,427,1.1733021077283372,0,298,9727,1,1,0,1,0,0,0,0,0,0,2,841762,0,0.0,0.0,0.0,5.85480093676815e-05,21.42760411363405,0.0,115,4,0,92970.01020408163,160724505.0,13
Stanno_,363581068,204,208,0.9807692307692307,0,1213,3900,1,1,1,1,0,0,0,111,0,43,12,74585,0,0.006841715976331361,0.0,0.0026848151848151845,0.0007396449704142013,9.960603632478634,0.0,147,15,0,705745.5445026178,161603840.0,7
MissJadieLouise,277501770,17,137,0.12408759124087591,1,5,327,0,1,0,1,0,0,0,2,0,0,2,9597,0,0.00011868731826004393,0.0,0.0,0.00011868731826004393,5.388545760808535,0.0,193,0,0,82170.93939393939,149090963.0,15
871mixtape,210982731,37,129,0.2868217054263566,0,2,107,0,1,1,1,0,0,0,6,0,0,5,67,1,0.0005111167901865576,0.0,0.0,0.00042593065848879803,0.1731266149870801,0.0005963029218843173,65,0,0,1009815.2710280374,135733736.0,10
AshcombeScience,455628626,92,50,1.84,2,6,202,0,0,0,1,0,0,0,21,0,0,24,14891,0,0.003853211009174312,0.0,0.0,0.004403669724770643,4.2545714285714284,0.0,103,1,0,1084339.777173913,172835686.0,15
juuuna11,190732116,75,79,0.9493670886075949,0,0,1729,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,122,0,0,10138.872448979591,131566143.0,8
MichaelCordy,323147605,543,523,1.0382409177820269,13,110,986,0,1,1,1,0,0,0,87,0,54,22,50,13,0.0018483110261312938,0.0,0.0014143901097461954,0.0004673889951136605,0.00281183218985491,0.0003405013227166767,109,68,0,803485.7157360406,155988880.0,12
ayebueeno,90101590,377,218,1.7293577981651376,1,66304,33045,0,1,0,1,0,0,0,27,0,8,9,7359468,0,0.04128440366972477,0.0,0.007339449541284404,0.013761467889908258,190.72896905613436,0.0,169,47,0,66146.48648648648,105340501.0,9
lamakiinadelw,268925241,334,1297,0.25751734772552043,0,186,525,1,1,0,1,0,0,0,42,0,4,26,168,5,0.0002089188449772428,0.0,0.0001814141230894825,0.00012933071355734077,0.0051811873554356205,0.00022676765386185315,127,0,1,917401.5482233502,147640210.0,13
lizettlimon,452822998,623,378,1.6481481481481481,2,4793,6526,1,1,1,1,0,0,0,383,0,70,118,18917,0,0.01809334845049131,0.0,0.0015964240102171135,0.005574452003023432,1.853517538702724,0.0,144,3,0,256204.62311557788,172571525.0,11
JovelRadaza,326526992,125,346,0.36127167630057805,0,2962,5249,1,1,1,1,0,0,0,227,0,0,56,677,0,0.0033818008461951017,0.0,0.0,0.0008342768607353554,1.9566473988439306,0.0,3,1,51,74098.08163265306,156477884.0,11
abbychansen,318723931,21891,93,235.38709677419354,113,22914,6589,1,1,0,1,0,0,0,2111,0,7,588,5064377,0,1.8915770609318996,0.0,0.03763440860215054,0.5268817204301075,380.80885780885785,0.0,132,16,0,250961.54777070065,155344773.0,11
MaisonCheri,424957788,267,359,0.7437325905292479,26,150,1204,1,1,1,1,0,0,0,62,0,2,21,9621,0,0.0017444641400073157,0.0,0.0018570102135561743,0.0005908668861315101,0.27628291646325703,0.0,140,38,0,210121.56783919598,169730544.0,11
dylandarroyo,220223325,696,186,3.7419354838709675,2,13728,8587,1,1,1,1,0,0,0,40,0,3,1,1316525,0,0.0027570995312930792,0.0,0.0006720430107526882,6.892748828232699e-05,75.298844657973,0.0,116,38,1,15601.892857142857,137908130.0,12
whitneybiz,380527993,9,32,0.28125,0,0,156,0,1,0,1,0,0,0,1,0,0,0,9,0,0.00020292207792207794,0.0,0.0,0.0,0.28125,0.0,133,0,0,71830.51923076923,164145940.0,10
erlynjoy_reyes,470112098,519,989,0.5247724974721941,0,37,1154,0,1,0,1,0,0,0,8,0,0,0,0,0,4.044489383215369e-05,,,0.0,,,0,0,0,591024.905,174219479.0,14
elizacutez_89,221591867,264,623,0.42375601926163725,0,4,490,1,0,1,1,0,0,0,10,0,1,5,1702,2,0.00013376136971642589,0.0,2.1691032926987986e-05,6.688068485821294e-05,0.45532370251471377,4.338206585397597e-05,144,0,5,453496.555,138247794.0,13
machax,18970940,72,134,0.5373134328358209,3,36,744,0,0,0,1,0,0,0,12,0,0,10,6307,0,0.0005031024652020795,0.0,0.0,0.00041925205433506624,6.723880597014926,0.0,47,0,0,671375.2814070352,79000527.0,6
sweetie416,76437354,8,3,2.6666666666666665,0,0,115,0,1,0,1,0,0,0,0,0,0,0,3,0,0.0,0.0,,0.0,1.0,,1,0,0,1382314.5652173914,100729086.0,10
Schanny09,352760844,9,13,0.6923076923076923,0,1,351,0,0,0,1,0,0,0,0,0,0,0,189,0,0.0,0.0,0.0,0.0,0.5013262599469497,0.0,21,0,0,149983.31313131313,160106236.0,9
KendallSaudiFan,225007468,337,88,3.8295454545454546,69,3,765,0,1,0,1,0,0,0,0,0,0,0,30779,0,0.0,0.0,0.0,0.0,10.598829201101928,0.0,152,0,0,827.0812182741116,139062430.0,15
jooty003,153671534,20,10,2.0,1,3,100,0,1,1,1,0,0,0,0,0,0,2,708,0,0.0,0.0,0.0,0.0024390243902439024,23.6,0.0,31,0,0,618729.75,123136148.0,8
tfpena,253548400,392,621,0.6312399355877617,36,878,2468,1,1,1,1,0,0,0,131,0,57,35,6046,5,0.006804841306945093,0.0,0.0017651430694908957,0.0018180873720845673,0.08466008541622909,0.0001548371113588505,177,12,1,171413.79292929292,145027821.0,6
nisandamla,289855346,802,1521,0.5272846811308349,3,4258,2612,0,0,0,1,0,0,0,89,0,0,3,15019,0,0.0005626359176655034,0.0,,1.8965255651646187e-05,0.12992664106024432,,68,0,0,170927.78333333333,151149811.0,10
mynamesola,11589492,37,303,0.12211221122112212,2,37,275,0,1,0,1,0,0,0,9,0,2,1,17482,0,0.00016876687668766877,0.0,0.0006000600060006001,1.8751875187518753e-05,4.438182279766438,0.0,27,0,0,1759751.175,45890977.0,10
AlexWilliams175,94590838,2715,3035,0.8945634266886326,52,3056,3222,1,1,0,1,0,0,0,308,0,3,70,211499,1,0.0019515904194652137,0.0,0.0004942339373970346,0.00044354327715118494,0.48393510891451585,0.00016474464579901152,170,62,50,220332.25252525252,107022648.0,15
HaleyFerlet,315925481,85,107,0.794392523364486,0,0,121,1,1,0,1,0,0,0,1,0,0,1,0,0,0.00010158472165786265,,0.0,0.00010158472165786265,,0.0,23,0,0,91679.37190082645,154978066.0,11
t_schmidtt96,188536697,873,271,3.2214022140221403,0,857,18191,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,72369.595,131067876.0,12
Vision_Tech_Inc,197482364,1080,882,1.2244897959183674,34,38,1852,0,1,1,1,0,0,0,312,0,10,63,35,1,0.002009894867037724,0.0,0.0012597631645250692,0.00040584415584415587,0.002645502645502646,0.00012597631645250691,65,5,0,198389.71,133029042.0,15
LoveLoganAndLos,67426173,1223,794,1.5403022670025188,3,1074,19920,0,1,1,1,0,0,0,26,0,6,23,613951,2,0.00044250799918306216,0.0,0.00031486146095717883,0.00039144938389270884,8.68806781196049,0.00010495382031905961,139,4,0,927761.5721925134,97881148.0,15
BelicosoKib,318822271,186,0,,1,101,833,0,1,0,1,0,0,0,24,0,5,24,7359,3,,,,,,,151,0,0,629087.959390863,155358889.0,11
JplusAphoto,268097413,285,99,2.878787878787879,5,12,1577,0,1,1,1,0,0,0,52,0,0,4,0,0,0.0026394599258920868,,0.0,0.0002030353789147759,,0.0,6,0,0,383849.145,147499585.0,11
sammaannttha,216512833,127,162,0.7839506172839507,3,3378,10786,1,1,0,1,0,0,0,47,0,19,1,4649600,1,0.0038683127572016465,0.0,0.004188712522045855,8.23045267489712e-05,333.7352856732702,0.0002204585537918871,111,18,0,179467.78835978836,137026420.0,12
_JGarcia408,529162824,402,300,1.34,2,11243,12526,1,1,0,1,0,0,0,217,0,27,45,2813569,0,0.012916666666666667,0.0,0.0033333333333333335,0.0026785714285714286,86.83854938271605,0.0,139,21,75,73208.5497382199,179217731.0,11
Abdullmuttallib,123471934,368,434,0.847926267281106,2,943,2545,1,1,0,1,0,0,0,3,0,513,1,563923,25,0.00024687294272547725,0.0,0.009933005460248615,8.229098090849243e-05,24.987725983693725,0.0004840645935793672,168,17,22,37760.24120603015,115797087.0,15
nexuneqyxex,551391326,11,57,0.19298245614035087,0,0,139,0,1,0,1,0,0,0,0,0,0,19,23720,0,0.0,0.0,,0.0029761904761904765,46.23781676413255,,9,0,0,686122.9752066116,181264270.0,11
ColdFireDrift,184113038,70,281,0.2491103202846975,0,0,648,0,0,1,1,0,0,0,2,0,0,0,0,0,3.558718861209964e-05,,,0.0,,,0,0,0,9522.0,130099200.0,13
likebutterfield,38754192,3099,1510,2.052317880794702,87,2877,7328,1,1,0,1,0,0,0,1584,0,93,223,370595,4,0.011527545302379738,0.0,0.001399759181216135,0.001622880430827451,3.775802343352012,6.020469596628537e-05,129,65,1,54162.615,88906728.0,15
a757hokie,498128785,173,513,0.33723196881091616,6,1071,7600,1,1,0,1,0,0,0,11,0,22,4,71649,3,0.00027142398894564116,0.0,0.0004246038638951614,9.869963234386951e-05,8.729166666666666,5.790052689479474e-05,170,4,0,776244.9846938775,176840939.0,9
BOSwds,547178473,23,0,,0,7,448,0,0,1,1,0,0,0,9,0,0,2,14431,0,,,,,,,70,0,0,64437.38265306123,180834093.0,6
beckyderham,67131284,144,352,0.4090909090909091,2,1211,812,0,0,0,1,0,0,0,64,0,27,11,2888815,4,0.002525252525252525,0.0,0.0017838266384778013,0.0004340277777777778,149.21565082644628,0.0002642706131078224,89,6,0,827606.5529411765,97796541.0,11
sihabudin4,374413302,31,67,0.4626865671641791,0,1,113,0,1,0,1,0,0,0,0,0,0,0,61293,0,0.0,0.0,0.0,0.0,57.17630597014925,0.0,26,0,0,273511.3211009174,163240216.0,10
Damario87,185653146,372,363,1.024793388429752,4,3966,4668,1,1,0,1,0,0,0,16,0,0,0,7096,0,0.00024218206036387858,0.0,,0.0,3.909641873278237,,16,2,70,117288.98395721926,130429442.0,9
_starfox91_,200248211,301,353,0.8526912181303116,2,10677,12852,1,1,0,1,0,0,0,21,0,19,9,448146,10,0.0014509776825813584,0.0,0.0010155540114383452,0.0006218475782491536,17.880780433308065,0.0005345021112833396,126,0,0,954101.8242424242,133648380.0,11
Mvnyx_,350632133,1176,1363,0.8628026412325752,0,1765,41740,1,0,0,1,0,0,0,12,0,6,10,1094878,2,0.00017608217168011737,0.0,0.0002589443701178197,0.0001467351430667645,6.325081888608384,8.631479003927323e-05,143,13,0,29150.871134020617,159849229.0,6
KSIOlajidebt,266135518,5520881,726,7604.5192837465565,2667,1482,1032,1,0,0,1,1,0,0,7685946,0,320106,348384,11001,5391,67.86347743165925,0.0,16.330272421181512,3.0760754397118033,0.8913466212931453,0.27502295684113864,68,50,0,67790.77,147206201.0,12
SKS_Official_,534206375,513,79,6.493670886075949,0,0,507,0,1,1,1,0,0,0,2,0,0,59,185,3,0.0006174745291756715,0.0,0.0,0.01821549861068231,0.022735651960181888,0.0023734177215189874,136,0,0,159642.1,179581648.0,13
TheWLCLondon,221829033,17,10,1.7,0,0,166,0,1,1,1,0,0,0,0,0,0,0,80,0,0.0,0.0,0.0,0.0,1.6,0.0,32,0,0,257067.2891566265,138307287.0,12
Ohh_Really,48813994,390,283,1.3780918727915195,4,190,17681,1,1,0,1,0,0,0,24,0,6,51,18570,0,0.0006235709831635835,0.0,0.0004157139887757223,0.001325088339222615,5.047567273715684,0.0,72,21,0,464818.985,92520772.0,10
emushiwa,147412907,43,195,0.2205128205128205,0,81,856,1,0,0,1,0,0,0,4,0,0,1,200262,0,0.0003598740440845704,0.0,0.0,8.99685110211426e-05,8.28213399503722,0.0,150,1,0,887938.1436170213,121746852.0,8
canadian_dazz,433117102,315,292,1.0787671232876712,1,283,15346,0,0,0,1,0,0,0,9,0,9,15,242747,8,0.000201450443190975,0.0,0.0010273972602739725,0.000335750738651625,48.901490733279616,0.0009132420091324201,42,11,0,889460.315,170571691.0,13
tykuxenemukiz,547883344,5,49,0.10204081632653061,0,0,187,0,1,0,1,0,0,0,1,0,0,14,1846,0,0.00012998830105290525,0.0,,0.0018198362147406732,3.424860853432282,,11,0,0,494049.3511904762,180908417.0,13
ngacalgary,143873970,1468,1237,1.1867421180274857,18,276,3775,1,1,1,1,0,0,0,55,0,3,21,28996,0,0.000264657196750972,0.0,0.0004042037186742118,0.00010105092966855295,0.9015608482059574,0.0,52,12,23,248040.44,120935521.0,10
danigo18,137942963,71,263,0.26996197718631176,0,52,556,1,1,0,1,0,0,0,14,0,2,0,3971756,0,0.0004928883255879453,0.0,0.00015842839036755386,0.0,368.3349717147362,0.0,92,0,10,1132257.005076142,119512066.0,8
pamhobday,79810206,1012,2240,0.4517857142857143,22,246,1361,0,1,0,1,0,0,0,123,0,4,38,3891726,1,0.0004128625134264232,0.0,7.763975155279503e-05,0.00012755102040816325,42.375065331010454,1.940993788819876e-05,130,10,0,627372.6446700507,101763019.0,9
casekell10,260921280,412,283,1.4558303886925794,5,3121,287,1,1,0,0,0,0,0,68,0,26,2,651009,0,0.007067137809187279,0.0,0.009187279151943463,0.00020785699438786114,31.94979387514723,0.0,87,20,31,447782.025862069,146354343.0,10
afgsul,29317058,39,0,,0,51,1483,1,1,0,1,0,0,0,8,0,4,6,7877,0,,,,,,,40,0,7,123941.3027027027,86136961.0,6
muhammed_majdi,127621060,33,89,0.3707865168539326,1,159,350,1,1,0,1,0,0,0,8,0,2,7,76708,0,0.0006609385327164573,0.0,0.0010214504596527069,0.0005783212161269001,21.547191011235956,0.0,80,7,0,900555.2020202021,116969523.0,14
JuLiaReer,242705398,888,0,,1,384,26814,1,1,0,1,0,0,0,6,0,1,18,44018,1,,,,,,,115,2,52,245337.9894736842,143035227.0,9
natashalouise2,93411270,329,322,1.0217391304347827,2,1055,1405,1,0,0,1,0,0,0,72,0,11,3,2922929,0,0.0036656144995417983,0.0,0.0006211180124223603,0.00015273393748090825,135.48386947251322,0.0,132,13,75,664827.5136612022,106583883.0,14
mo3city,64935881,32,115,0.2782608695652174,0,23,199,0,1,1,1,0,0,0,0,0,1,0,962,2,0.0,0.0,0.0004347826086956522,0.0,2.091304347826087,0.0008695652173913044,36,0,0,1212681.878787879,97129480.0,7
rizalhanafi3,457529290,159,220,0.7227272727272728,0,249,1042,0,1,0,0,0,0,0,0,0,0,0,24786,0,0.0,0.0,,0.0,10.24214876033058,,10,0,0,8525.18954248366,173025165.0,12
c_hos77,415127499,450,381,1.1811023622047243,0,1245,3209,0,0,0,0,0,0,0,216,0,13,4,552569,0,0.00872198667474258,0.0,0.0015509424958243857,0.00016151827175449224,14.359528078792131,0.0,125,52,0,354855.08510638296,168649597.0,7
vluvsb,23254988,10,73,0.136986301369863,0,1,169,1,1,1,1,0,0,0,3,0,0,0,2518,0,0.00029354207436399217,0.0,0.0,0.0,11.49771689497717,0.0,39,0,9,395122.47337278107,83550384.0,6
Urban_Adam,309843919,1113,1426,0.7805049088359046,34,3234,2979,1,1,1,1,0,0,0,308,0,149,110,436,40,0.002879850397381954,0.0,0.001014447364479364,0.0010285179990649836,0.013897743210506183,0.00027233486294748024,149,24,137,82087.89,154121175.0,10
collectsy,213800916,41,51,0.803921568627451,8,0,200,0,1,1,1,0,0,0,5,0,0,14,1022,0,0.0005733287467033596,0.0,0.0,0.001605320490769407,0.7156862745098039,0.0,132,0,0,707714.72,136414311.0,9
tyna_syaza,187081721,823,276,2.9818840579710146,3,1970,52537,1,0,0,1,0,0,0,10,0,3,8,7361676,0,0.0024154589371980675,0.0,0.0009057971014492754,0.001932367149758454,159.7170007810466,0.0,175,60,6,5811.922680412371,130744336.0,10
ClaudiaMac15,397701376,50,25,2.0,0,82,1828,1,1,1,1,0,0,0,16,0,0,3,0,0,0.0032160804020100503,,0.0,0.0006030150753768844,,0.0,2,0,0,151896.285,166585585.0,12
james5952000,33511385,47,214,0.21962616822429906,4,186,1834,0,1,0,1,0,0,0,10,0,1,4,190,0,0.0002421190257130405,0.0,0.002336448598130841,9.684761028521622e-05,0.17757009345794392,0.0,72,0,0,356014.045,87312571.0,12
stevevandop,74930138,108,554,0.19494584837545126,1,68,678,1,1,0,1,0,0,0,2,0,7,1,322491,1,5.554012774229381e-05,0.0,0.00012387626530756707,2.7770063871146904e-05,17.63980964883492,1.7696609329652437e-05,150,0,2,1176908.84,100239289.0,11
TheRealAntiX,218781659,32,75,0.4266666666666667,0,2,208,0,1,1,1,0,0,0,0,0,2,0,977,1,0.0,0.0,0.00024024024024024023,0.0,13.026666666666667,0.00012012012012012012,144,0,0,1257702.66,137576513.0,12
JackieDeleon_,539205588,1665,928,1.7941810344827587,8,32487,113206,1,1,0,1,0,0,0,147,0,9,14,3449305,2,0.007543103448275862,0.0,0.00035919540229885057,0.0007183908045977011,26.934228198400803,7.982120051085567e-05,161,44,35,46623.45698924731,180025624.0,13
Fuzzy_Wazzie,442770426,65,0,,0,42,684,0,1,0,1,0,0,0,5,0,1,27,104698,2,,,,,,,80,0,0,31148.298969072166,171550922.0,12
Sri790,400644063,163,450,0.3622222222222222,0,12,1183,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,8,0,41,818521.4365482234,166963782.0,6
DaVillsFin3st,313612258,16,71,0.22535211267605634,0,21,556,0,1,0,1,0,0,0,7,0,0,0,8759,0,0.0007950931394820536,0.0,0.0,0.0,41.12206572769953,0.0,78,0,0,67916.70707070707,154652349.0,13
KerryArcher,33052643,188,557,0.3375224416517056,3,625,1270,1,1,0,1,0,0,0,141,0,83,66,22750,17,0.004441084758575073,0.0,0.0019606916753283567,0.002078805631673439,0.6695705918709716,0.0004015874515732779,163,38,0,593869.7216494846,87176240.0,11
mizzsexiieyes,56383464,12,0,,0,0,298,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,,,,4,0,0,210497.315,94573182.0,13
LindaBogie,17192937,1189,1726,0.6888760139049827,48,6,2479,0,1,1,1,0,0,0,9,0,0,4,203,3,0.0001533637788835117,0.0,0.0,6.816167950378297e-05,0.02940324449594438,1.0729153255225097e-05,178,0,0,435204.385,72983904.0,10
DaveMTheWineGuy,28465130,343,432,0.7939814814814815,8,25,3619,1,1,1,1,0,0,0,35,0,31,8,23073,3,0.0007298965632298966,0.0,0.0010710337202874517,0.0001668335001668335,2.4277146464646466,0.00010364842454394692,146,0,42,569766.565,85798842.0,15
AndehBoBandeh,455596011,25,32,0.78125,0,810,341,1,1,1,1,0,0,0,36,0,40,4,1693980,0,0.036290322580645164,0.0,0.028409090909090908,0.004032258064516129,430.3810975609756,0.0,165,31,0,71937.20707070707,172831613.0,13
MaggotCorpse88,136042477,8,48,0.16666666666666666,0,0,226,1,1,1,1,0,0,0,3,0,0,0,0,0,0.0003125,,,0.0,,,11,0,0,258385.17,119052165.0,14
ChrisSpitfire,24532975,27,40,0.675,1,1,553,0,1,1,1,0,0,0,7,0,0,3,121,0,0.0008838383838383838,0.0,,0.0003787878787878788,1.5125,,9,0,0,121878.595,84207323.0,13
